time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
3852,0,54,10793.65,3.23,966,52.171095,5.997538,15.0,,1
3853,0,55,10795.86,3.22,966,52.171117,5.99753,15.0,,1
3854,0,55,10798.98,3.22,966,52.171139,5.997522,15.0,,2
3855,0,55,10801.81,3.2,967,52.171161,5.997513,15.0,,2
3856,0,55,10804.1,3.18,967,52.171183,5.997504,15.0,,1
3857,0,55,10807.25,3.13,967,52.171205,5.997496,15.0,,2
3858,0,55,10809.31,3.08,967,52.171227,5.997487,15.0,,1
3859,0,55,10811.58,2.94,968,52.171248,5.997479,15.0,,2
3860,0,55,10814.4,2.77,968,52.17127,5.997471,15.0,,2
3861,0,55,10816.88,2.7,968,52.171291,5.997463,15.0,,1
3862,0,55,10818.92,2.61,968,52.171312,5.997457,15.0,,0
3863,0,55,10820.89,2.41,968,52.171333,5.997451,15.0,,0
3864,0,55,10823.57,2.33,969,52.171352,5.997445,15.0,,0
3865,0,55,10825.56,2.31,969,52.171371,5.99744,15.0,,0
3866,0,55,10827.41,2.26,969,52.171387,5.997436,15.1,,0
3867,0,55,10829.56,2.26,969,52.171401,5.997432,15.1,,0
3868,0,55,10831.25,2.26,969,52.171413,5.997428,15.1,,0
3869,0,55,10834.89,2.26,970,52.171422,5.997423,15.1,,0
3870,0,55,10836.27,2.26,970,52.17143,5.997419,15.1,,0
3871,0,55,10837.32,2.26,970,52.171438,5.997414,15.1,,0
3872,0,55,10844.18,2.26,970,52.171446,5.997408,15.1,,0
3873,0,55,10845.55,2.26,971,52.171455,5.997402,15.1,,0
3874,0,55,10846.83,2.25,971,52.171466,5.997395,15.1,,0
3875,0,55,10848.0,2.25,971,52.171478,5.997385,15.1,,0
3876,0,55,10850.34,2.25,971,52.171492,5.997375,15.1,,0
3877,0,55,10852.81,2.25,971,52.171508,5.997362,15.1,,7
3878,0,55,10852.81,2.25,971,52.171525,5.997347,15.2,,1
3879,0,55,10852.81,2.24,971,52.171544,5.997331,15.2,,1
3880,0,55,10855.36,2.23,971,52.171565,5.997313,15.2,,2
3881,0,55,10856.53,2.24,972,52.171587,5.997295,15.2,,1
3882,0,55,10859.68,2.26,972,52.17161,5.997276,15.3,,2
3883,0,55,10862.4,2.36,972,52.171634,5.997257,15.3,,1
3884,0,55,10865.94,2.36,972,52.171659,5.997238,15.3,,2
3885,0,55,10865.94,2.36,972,52.171684,5.997219,15.3,,1
3886,0,55,10865.94,2.36,972,52.171711,5.997199,15.3,,2
3887,0,55,10869.95,2.36,973,52.171737,5.99718,15.3,,2
3888,0,55,10873.0,2.36,973,52.171764,5.99716,15.3,,2
3889,0,55,10876.52,2.36,973,52.171791,5.997142,15.3,,2
3890,0,55,10876.59,2.37,973,52.171818,5.997124,15.3,,2
3891,0,55,10880.05,2.37,974,52.171845,5.997106,15.3,,2
3892,0,55,10884.08,2.38,974,52.171872,5.997089,15.2,,2
3893,0,55,10887.57,2.41,974,52.171899,5.997073,15.2,,2
3894,0,55,10890.94,2.44,975,52.171925,5.997057,15.2,,2
3895,0,55,10892.23,2.51,975,52.171952,5.997041,15.2,,1
3896,0,55,10895.44,2.62,975,52.171979,5.997026,15.2,,3
3897,0,55,10898.9,2.73,975,52.172006,5.997012,15.2,,1
3898,0,55,10902.31,2.87,976,52.172032,5.996997,15.2,,2
3899,0,55,10905.68,2.97,976,52.172059,5.996983,15.1,,2
3900,0,55,10907.94,2.99,976,52.172086,5.996968,15.1,,1
3901,0,55,10910.84,3.04,976,52.172113,5.996954,15.1,,3
3902,0,55,10914.5,2.99,977,52.17214,5.99694,15.1,,1
3903,0,55,10917.83,3.04,977,52.172167,5.996926,15.1,,2
3904,0,55,10920.96,3.07,977,52.172195,5.996912,15.1,,0
3905,0,55,10923.6,3.07,978,52.172222,5.996898,15.1,,2
3906,0,55,10926.63,3.07,978,52.172249,5.996884,15.0,,2
3907,0,55,10930.18,3.07,978,52.172277,5.99687,15.0,,2
3908,0,55,10933.6,3.07,979,52.172305,5.996855,15.0,,1
3909,0,55,10936.88,3.07,979,52.172333,5.996841,15.0,,1
3910,0,55,10939.49,3.07,979,52.172361,5.996827,15.0,,2
3911,0,55,10942.81,3.07,979,52.172389,5.996812,15.0,,2
3912,0,55,10946.49,3.07,980,52.172417,5.996798,14.9,,2
3913,0,55,10949.75,3.07,980,52.172446,5.996783,14.9,,2
3914,0,55,10952.72,3.07,980,52.172474,5.996769,14.9,,2
3915,0,55,10955.68,3.07,981,52.172503,5.996754,14.9,,2
3916,0,55,10958.72,3.07,981,52.172532,5.996739,15.0,,2
3917,0,55,10962.24,3.07,981,52.172561,5.996725,15.0,,2
3918,0,55,10965.91,3.07,981,52.17259,5.99671,15.1,,2
3919,0,55,10969.32,3.07,982,52.172619,5.996695,15.1,,2
3920,0,55,10972.27,3.07,982,52.172648,5.996681,15.2,,2
3921,0,55,10975.67,3.07,982,52.172677,5.996666,15.2,,2
3922,0,55,10979.15,3.07,983,52.172706,5.996652,15.2,,1
3923,0,55,10982.61,3.07,983,52.172736,5.996638,15.2,,2
3924,0,55,10985.77,3.07,983,52.172765,5.996623,15.3,,1
3925,0,55,10989.37,3.07,984,52.172793,5.99661,15.3,,1
3926,0,55,10992.79,3.07,984,52.172822,5.996596,15.3,,2
3927,0,56,10996.53,3.07,984,52.172851,5.996583,15.3,,1
3928,0,56,11000.24,3.07,984,52.172879,5.99657,15.3,,2
3929,0,56,11003.64,3.07,985,52.172907,5.996557,15.4,,2
3930,0,56,11005.85,3.07,985,52.172935,5.996544,15.4,,1
3931,0,56,11008.92,3.07,985,52.172964,5.996531,15.4,,2
3932,0,56,11012.49,3.07,986,52.172992,5.996519,15.4,,3
3933,0,56,11015.7,3.07,986,52.17302,5.996506,15.4,,1
3934,0,56,11018.99,3.07,986,52.173049,5.996493,15.5,,2
3935,0,56,11022.47,3.07,986,52.173078,5.99648,15.5,,1
3936,0,56,11025.62,3.07,987,52.173107,5.996467,15.5,,3
3937,0,56,11029.44,3.07,987,52.173136,5.996454,15.5,,2
3938,0,56,11033.0,3.07,987,52.173166,5.996441,15.5,,2
3939,0,56,11036.57,3.07,988,52.173195,5.996427,15.5,,1
3940,0,56,11038.56,3.07,988,52.173225,5.996413,15.6,,1
3941,0,56,11041.8,3.07,988,52.173254,5.996399,15.6,,3
3942,0,56,11045.6,3.07,988,52.173284,5.996384,15.6,,1
3943,0,56,11049.41,3.07,989,52.173313,5.99637,15.6,,2
3944,0,56,11052.9,3.07,989,52.173342,5.996355,15.6,,1
3945,0,56,11055.75,3.08,989,52.173371,5.99634,15.5,,1
3946,0,56,11058.77,3.08,990,52.173399,5.996325,15.4,,2
3947,0,56,11062.47,3.08,990,52.173428,5.996309,15.3,,2
3948,0,56,11065.92,3.08,990,52.173456,5.996294,15.2,,2
3949,0,56,11069.39,3.08,991,52.173485,5.996278,15.2,,1
3950,0,56,11073.09,3.08,991,52.173514,5.996262,15.1,,1
3951,0,56,11076.52,3.08,991,52.173543,5.996246,15.0,,2
3952,0,56,11080.12,3.08,992,52.173572,5.99623,14.9,,1
3953,0,56,11083.91,3.08,992,52.173602,5.996214,14.8,,2
3954,0,56,11087.06,3.08,992,52.173633,5.996198,14.8,,2
3955,0,56,11090.0,3.08,992,52.173664,5.996182,14.7,,1
3956,0,56,11093.96,3.08,993,52.173695,5.996167,14.6,,2
3957,0,56,11097.51,3.08,993,52.173726,5.996152,14.6,,2
3958,0,56,11101.89,3.08,993,52.173757,5.996137,14.5,,1
3959,0,56,11105.63,3.09,994,52.173788,5.996123,14.4,,2
3960,0,56,11106.57,3.1,994,52.173818,5.996109,14.4,,3
3961,0,56,11110.55,3.11,994,52.173848,5.996096,14.3,,1
3962,0,56,11114.11,3.13,994,52.173878,5.996083,14.3,,2
3963,0,56,11118.15,3.16,995,52.173907,5.99607,14.2,,2
3964,0,56,11121.33,3.24,995,52.173935,5.996057,14.2,,2
3965,0,56,11123.86,3.25,995,52.173964,5.996044,14.1,,2
3966,0,56,11127.26,3.25,996,52.173992,5.996031,14.1,,2
3967,0,56,11130.63,3.27,996,52.174019,5.996018,14.0,,1
3968,0,56,11134.09,3.27,996,52.174047,5.996006,14.0,,3
3969,0,56,11137.07,3.27,996,52.174074,5.995993,14.0,,2
3970,0,56,11140.65,3.27,997,52.174101,5.99598,13.9,,2
3971,0,56,11144.14,3.27,997,52.174127,5.995967,13.9,,2
3972,0,56,11147.25,3.27,997,52.174154,5.995954,13.9,,2
3973,0,56,11150.89,3.27,998,52.17418,5.995941,13.9,,2
3974,0,56,11153.83,3.27,998,52.174207,5.995928,13.9,,2
3975,0,56,11156.35,3.27,998,52.174233,5.995915,14.0,,0
3976,0,56,11159.46,3.27,999,52.174259,5.995901,14.0,,1
3977,0,56,11162.28,3.27,999,52.174285,5.995888,14.1,,2
3978,0,56,11165.31,3.27,999,52.174312,5.995874,14.1,,3
3979,0,56,11168.28,3.27,999,52.174338,5.99586,14.2,,1
3980,0,56,11172.2,3.27,1000,52.174365,5.995846,14.2,,1
3981,0,56,11175.42,3.27,1000,52.174392,5.995831,14.3,,4
3982,0,56,11178.74,3.27,1000,52.174419,5.995816,14.3,,1
3983,0,56,11182.07,3.27,1001,52.174447,5.9958,14.3,,3
3984,0,56,11185.73,3.27,1001,52.174475,5.995785,14.4,,1
3985,0,56,11187.75,3.27,1001,52.174503,5.995769,14.4,,2
3986,0,56,11191.25,3.27,1001,52.174531,5.995753,14.5,,2
3987,0,56,11194.29,3.27,1002,52.174559,5.995737,14.5,,2
3988,0,57,11197.04,3.27,1002,52.174588,5.995722,14.6,,0
3989,0,57,11200.49,3.27,1002,52.174616,5.995706,14.6,,2
3990,0,57,11204.2,3.27,1003,52.174645,5.99569,14.7,,2
3991,0,57,11207.79,3.27,1003,52.174674,5.995675,14.7,,1
3992,0,57,11211.14,3.27,1003,52.174702,5.99566,14.8,,2
3993,0,57,11214.32,3.27,1003,52.174731,5.995646,14.8,,2
3994,0,57,11217.72,3.27,1004,52.17476,5.995631,14.9,,2
3995,0,57,11221.21,3.27,1004,52.174789,5.995617,14.9,,2
3996,0,57,11224.83,3.27,1004,52.174818,5.995603,15.0,,2
3997,0,57,11228.28,3.27,1005,52.174847,5.995589,15.1,,1
3998,0,57,11231.29,3.27,1005,52.174876,5.995575,15.1,,1
3999,0,57,11235.02,3.27,1005,52.174905,5.995562,15.2,,0
4000,0,57,11238.32,3.27,1006,52.174934,5.995549,15.2,,2
4001,0,57,11241.35,3.27,1006,52.174963,5.995535,15.3,,2
4002,0,57,11244.95,3.27,1006,52.174992,5.995522,15.4,,2
4003,0,57,11248.19,3.27,1006,52.175021,5.995509,15.4,,3
4004,0,57,11251.87,3.27,1007,52.175051,5.995497,15.4,,1
4005,0,57,11255.03,3.27,1007,52.17508,5.995484,15.5,,1
4006,0,57,11258.34,3.27,1007,52.17511,5.995471,15.5,,2
4007,0,57,11262.48,3.27,1008,52.175139,5.995459,15.5,,1
4008,0,57,11265.85,3.27,1008,52.175169,5.995446,15.6,,2
4009,0,57,11269.37,3.27,1008,52.175198,5.995434,15.6,,0
4010,0,57,11271.2,3.27,1008,52.175228,5.995421,15.6,,3
4011,0,57,11274.47,3.27,1009,52.175258,5.995409,15.7,,2
4012,0,57,11278.64,3.27,1009,52.175287,5.995396,15.7,,2
4013,0,57,11282.34,3.27,1009,52.175317,5.995384,15.7,,2
4014,0,57,11285.7,3.27,1010,52.175346,5.995371,15.8,,2
4015,0,57,11287.89,3.27,1010,52.175375,5.995359,15.8,,1
4016,0,57,11291.18,3.27,1010,52.175404,5.995346,15.9,,2
4017,0,57,11294.62,3.27,1011,52.175432,5.995333,15.9,,2
4018,0,57,11298.0,3.27,1011,52.17546,5.99532,16.0,,1
4019,0,57,11301.2,3.27,1011,52.175488,5.995307,16.0,,2
4020,0,57,11304.69,3.27,1011,52.175516,5.995293,16.0,,2
4021,0,57,11308.02,3.27,1012,52.175544,5.995279,16.1,,3
4022,0,57,11311.75,3.27,1012,52.175573,5.995265,16.2,,0
4023,0,57,11315.56,3.27,1012,52.175603,5.99525,16.2,,0
4024,0,57,11318.96,3.27,1013,52.175634,5.995234,16.3,,2
4025,0,57,11321.16,3.27,1013,52.175665,5.995218,16.3,,2
4026,0,57,11324.29,3.27,1013,52.175696,5.995203,16.4,,3
4027,0,57,11327.56,3.27,1013,52.175726,5.995187,16.5,,2
4028,0,57,11331.43,3.27,1014,52.175756,5.995172,16.5,,1
4029,0,57,11334.8,3.27,1014,52.175786,5.995156,16.6,,2
4030,0,57,11338.95,3.27,1014,52.175815,5.995141,16.6,,2
4031,0,57,11342.56,3.27,1015,52.175844,5.995127,16.7,,2
4032,0,57,11345.93,3.27,1015,52.175872,5.995112,16.7,,3
4033,0,57,11349.51,3.27,1015,52.175901,5.995097,16.7,,3
4034,0,57,11352.58,3.27,1016,52.175929,5.995083,16.7,,2
4035,0,57,11355.86,3.27,1016,52.175958,5.995069,16.7,,1
4036,0,57,11359.67,3.27,1016,52.175987,5.995054,16.7,,3
4037,0,57,11362.82,3.27,1017,52.176015,5.99504,16.7,,2
4038,0,57,11367.1,3.27,1017,52.176044,5.995026,16.7,,2
4039,0,57,11370.35,3.27,1017,52.176073,5.995012,16.7,,3
4040,0,57,11372.49,3.27,1017,52.176102,5.994997,16.7,,2
4041,0,57,11375.96,3.27,1018,52.176132,5.994983,16.6,,3
4042,0,57,11378.87,3.27,1018,52.176161,5.994968,16.5,,2
4043,0,57,11382.89,3.27,1018,52.176191,5.994953,16.5,,2
4044,0,57,11386.06,3.27,1019,52.17622,5.994938,16.4,,2
4045,0,57,11389.8,3.27,1019,52.17625,5.994922,16.3,,2
4046,0,57,11393.71,3.27,1019,52.176279,5.994906,16.2,,2
4047,0,58,11397.19,3.28,1020,52.176309,5.99489,16.2,,2
4048,0,58,11401.23,3.28,1020,52.176338,5.994874,16.1,,2
4049,0,58,11405.07,3.28,1020,52.176367,5.994857,16.0,,0
4050,0,58,11406.6,3.28,1020,52.176396,5.99484,15.9,,2
4051,0,58,11410.63,3.28,1021,52.176424,5.994824,15.9,,1
4052,0,58,11413.59,3.28,1021,52.176453,5.994808,15.8,,2
4053,0,58,11417.1,3.28,1021,52.17648,5.994792,15.7,,1
4054,0,58,11420.11,3.28,1022,52.176507,5.994777,15.7,,1
4055,0,58,11423.27,3.28,1022,52.176533,5.994763,15.6,,2
4056,0,58,11427.33,3.28,1022,52.176559,5.994749,15.5,,2
4057,0,58,11430.41,3.28,1022,52.176584,5.994735,15.5,,2
4058,0,58,11433.6,3.28,1023,52.17661,5.994722,15.4,,1
4059,0,58,11437.13,3.28,1023,52.176635,5.994709,15.3,,2
4060,0,58,11438.85,3.28,1023,52.17666,5.994696,15.3,,1
4061,0,58,11442.69,3.27,1023,52.176685,5.994684,15.2,,2
4062,0,58,11445.93,3.27,1024,52.176711,5.994671,15.2,,2
4063,0,58,11448.89,3.27,1024,52.176737,5.994659,15.2,,1
4064,0,58,11452.2,3.27,1024,52.176764,5.994646,15.1,,2
4065,0,58,11454.16,3.27,1025,52.176791,5.994633,15.1,,1
4066,0,58,11457.72,3.27,1025,52.176819,5.994621,15.1,,3
4067,0,58,11461.01,3.27,1025,52.176847,5.994608,15.0,,2
4068,0,58,11463.95,3.27,1025,52.176875,5.994595,15.0,,2
4069,0,58,11467.67,3.27,1026,52.176904,5.994583,15.0,,1
4070,0,58,11469.49,3.27,1026,52.176932,5.994571,15.0,,2
4071,0,58,11473.1,3.26,1026,52.17696,5.994559,15.0,,0
4072,0,58,11476.81,3.26,1027,52.176988,5.994548,14.9,,2
4073,0,58,11480.18,3.26,1027,52.177016,5.994537,14.9,,2
4074,0,58,11483.78,3.26,1027,52.177044,5.994526,14.9,,2
4075,0,58,11485.14,3.26,1027,52.177071,5.994515,14.9,,2
4076,0,58,11488.36,3.26,1028,52.177098,5.994505,14.9,,2
4077,0,58,11491.6,3.26,1028,52.177125,5.994494,14.9,,2
4078,0,58,11494.37,3.26,1028,52.177152,5.994484,14.9,,2
4079,0,58,11497.98,3.26,1028,52.177179,5.994473,14.9,,1
4080,0,58,11501.51,3.26,1029,52.177206,5.994462,14.9,,2
4081,0,58,11504.76,3.26,1029,52.177234,5.99445,14.9,,1
4082,0,58,11508.17,3.26,1029,52.177261,5.994438,14.9,,2
4083,0,58,11511.25,3.26,1030,52.177289,5.994425,14.9,,2
4084,0,58,11514.5,3.26,1030,52.177317,5.994412,14.9,,1
4085,0,58,11517.24,3.26,1030,52.177346,5.994398,14.9,,1
4086,0,58,11520.35,3.25,1030,52.177374,5.994385,14.9,,2
4087,0,58,11524.2,3.25,1031,52.177403,5.99437,14.9,,2
4088,0,58,11527.32,3.25,1031,52.177432,5.994356,15.0,,2
4089,0,58,11530.91,3.25,1031,52.177462,5.994341,15.0,,2
4090,0,58,11533.04,3.25,1032,52.177491,5.994326,15.0,,1
4091,0,58,11536.42,3.25,1032,52.177521,5.994311,15.0,,2
4092,0,58,11540.42,3.25,1032,52.177551,5.994296,14.9,,2
4093,0,58,11543.91,3.26,1032,52.177581,5.994281,14.9,,2
4094,0,58,11546.95,3.26,1033,52.17761,5.994265,14.8,,2
4095,0,58,11550.08,3.26,1033,52.17764,5.99425,14.8,,2
4096,0,58,11553.24,3.26,1033,52.17767,5.994234,14.8,,2
4097,0,58,11557.28,3.26,1034,52.177699,5.994218,14.7,,2
4098,0,58,11560.68,3.26,1034,52.177729,5.994201,14.7,,2
4099,0,58,11564.11,3.26,1034,52.177758,5.994185,14.7,,2
4100,0,58,11567.01,3.26,1035,52.177787,5.994169,14.7,,2
4101,0,58,11570.39,3.26,1035,52.177816,5.994152,14.6,,1
4102,0,58,11574.27,3.26,1035,52.177846,5.994136,14.6,,3
4103,0,58,11577.91,3.26,1035,52.177875,5.994119,14.6,,2
4104,0,58,11581.5,3.26,1036,52.177904,5.994102,14.6,,0
4105,0,58,11584.85,3.26,1036,52.177932,5.994085,14.6,,1
4106,0,58,11587.93,3.27,1036,52.177961,5.994067,14.6,,2
4107,0,58,11591.91,3.27,1037,52.17799,5.994049,14.6,,2
4108,0,59,11595.4,3.27,1037,52.178018,5.994031,14.6,,2
4109,0,59,11598.91,3.27,1037,52.178046,5.994012,14.6,,2
4110,0,59,11602.75,3.27,1038,52.178074,5.993993,14.6,,2
4111,0,59,11605.9,3.27,1038,52.178102,5.993973,14.6,,2
4112,0,59,11609.87,3.27,1038,52.17813,5.993952,14.6,,3
4113,0,59,11612.97,3.27,1039,52.178157,5.993931,14.7,,2
4114,0,59,11616.09,3.27,1039,52.178185,5.993909,14.7,,1
4115,0,59,11619.4,3.27,1039,52.178212,5.993886,14.7,,3
4116,0,59,11622.82,3.27,1039,52.178238,5.993862,14.8,,2
4117,0,59,11626.85,3.27,1040,52.178265,5.993838,14.8,,2
4118,0,59,11630.47,3.27,1040,52.178291,5.993812,14.9,,1
4119,0,59,11633.36,3.27,1040,52.178317,5.993786,14.9,,2
4120,0,59,11635.65,3.27,1041,52.178342,5.993758,15.0,,2
4121,0,59,11638.6,3.27,1041,52.178367,5.99373,15.1,,3
4122,0,59,11642.65,3.27,1041,52.178392,5.993702,15.3,,2
4123,0,59,11646.23,3.27,1042,52.178417,5.993673,15.4,,1
4124,0,59,11649.7,3.27,1042,52.178442,5.993644,15.5,,2
4125,0,59,11652.15,3.27,1042,52.178466,5.993615,15.6,,2
4126,0,59,11655.52,3.27,1042,52.17849,5.993586,15.8,,3
4127,0,59,11659.49,3.27,1043,52.178515,5.993557,15.9,,2
4128,0,59,11663.14,3.27,1043,52.178539,5.993529,16.0,,3
4129,0,59,11666.52,3.27,1043,52.178563,5.993501,16.1,,1
4130,0,59,11669.01,3.27,1044,52.178587,5.993473,16.3,,2
4131,0,59,11672.07,3.28,1044,52.178611,5.993446,16.4,,2
4132,0,59,11676.08,3.27,1044,52.178635,5.993418,16.5,,2
4133,0,59,11679.42,3.28,1044,52.178659,5.993392,16.6,,1
4134,0,59,11682.72,3.28,1045,52.178684,5.993365,16.8,,3
4135,0,59,11685.94,3.27,1045,52.178709,5.993338,16.9,,1
4136,0,59,11688.71,3.27,1045,52.178735,5.993312,17.0,,2
4137,0,59,11692.42,3.27,1046,52.178761,5.993286,17.0,,3
4138,0,59,11695.82,3.27,1046,52.178787,5.99326,17.1,,1
4139,0,59,11699.07,3.27,1046,52.178813,5.993233,17.2,,3
4140,0,59,11702.27,3.27,1047,52.17884,5.993207,17.2,,1
4141,0,59,11705.34,3.28,1047,52.178867,5.993181,17.3,,2
4142,0,59,11709.29,3.27,1047,52.178894,5.993154,17.4,,2
4143,0,59,11712.98,3.28,1047,52.17892,5.993127,17.5,,1
4144,0,59,11716.62,3.28,1048,52.178947,5.9931,17.6,,3
4145,0,59,11719.49,3.28,1048,52.178973,5.993072,17.7,,1
4146,0,59,11722.5,3.28,1048,52.178999,5.993044,17.8,,2
4147,0,59,11726.35,3.28,1049,52.179024,5.993015,17.9,,3
4148,0,59,11729.96,3.28,1049,52.179049,5.992986,18.0,,1
4149,0,59,11733.28,3.28,1049,52.179073,5.992956,18.1,,2
4150,0,59,11737.07,3.28,1050,52.179097,5.992927,18.2,,1
4151,0,59,11740.19,3.28,1050,52.179121,5.992897,18.4,,3
4152,0,59,11743.98,3.28,1050,52.179145,5.992867,18.5,,1
4153,0,59,11747.34,3.28,1050,52.179168,5.992838,18.6,,2
4154,0,59,11750.62,3.28,1051,52.179192,5.992808,18.6,,2
4155,0,59,11753.8,3.28,1051,52.179215,5.992779,18.6,,1
4156,0,59,11756.86,3.28,1051,52.179239,5.99275,18.6,,2
4157,0,59,11760.53,3.28,1052,52.179263,5.992722,18.6,,2
4158,0,59,11764.04,3.28,1052,52.179287,5.992695,18.6,,1
4159,0,59,11767.09,3.28,1052,52.179311,5.992667,18.6,,2
4160,0,59,11769.98,3.28,1053,52.179335,5.99264,18.6,,1
4161,0,59,11772.9,3.28,1053,52.179359,5.992614,18.6,,2
4162,0,59,11776.74,3.28,1053,52.179383,5.992587,18.6,,3
4163,0,59,11780.15,3.28,1053,52.179408,5.992562,18.6,,1
4164,0,59,11783.42,3.28,1054,52.179432,5.992536,18.6,,2
4165,0,59,11785.8,3.27,1054,52.179457,5.992511,18.6,,2
4166,0,59,11788.75,3.28,1054,52.179481,5.992486,18.6,,2
4167,0,59,11792.1,3.27,1055,52.179506,5.992461,18.6,,1
4168,0,60,11801.39,3.27,1055,52.17953,5.992436,18.6,,1
4169,0,60,11804.49,3.27,1055,52.179555,5.992411,18.6,,2
4170,0,60,11808.72,3.27,1056,52.17958,5.992385,18.6,,2
4171,0,60,11812.03,3.27,1056,52.179604,5.99236,18.6,,2
4172,0,60,11815.65,3.27,1056,52.179629,5.992335,18.6,,2
4173,0,60,11815.65,3.27,1056,52.179654,5.992309,18.5,,2
4174,0,60,11815.65,3.27,1056,52.179678,5.992282,18.5,,2
4175,0,60,11819.5,3.27,1057,52.179703,5.992255,18.5,,2
4176,0,60,11822.41,3.27,1057,52.179728,5.992228,18.5,,2
4177,0,60,11825.6,3.27,1057,52.179752,5.992201,18.5,,1
4178,0,60,11828.85,3.27,1058,52.179776,5.992174,18.6,,2
4179,0,60,11831.7,3.27,1058,52.179801,5.992147,18.6,,2
4180,0,60,11835.53,3.26,1058,52.179825,5.992121,18.6,,2
4181,0,60,11839.07,3.27,1059,52.179848,5.992095,18.6,,2
4182,0,60,11842.5,3.26,1059,52.179872,5.992069,18.6,,2
4183,0,60,11844.52,3.26,1059,52.179895,5.992044,18.6,,1
4184,0,60,11847.48,3.26,1059,52.179918,5.992019,18.6,,2
4185,0,60,11850.63,3.26,1060,52.179941,5.991995,18.6,,2
4186,0,60,11853.66,3.26,1060,52.179963,5.991973,18.6,,1
4187,0,60,11856.08,3.26,1060,52.179985,5.991951,18.7,,3
4188,0,60,11860.43,3.25,1060,52.180005,5.99193,18.7,,0
4189,0,60,11862.88,3.25,1061,52.180025,5.991911,18.7,,1
4190,0,60,11865.28,3.25,1061,52.180044,5.991892,18.7,,1
4191,0,60,11867.83,3.24,1061,52.180062,5.991875,18.8,,1
4192,0,60,11869.7,3.24,1061,52.180079,5.991859,18.8,,3
4193,0,60,11874.87,3.23,1062,52.180094,5.991845,18.8,,2
4194,0,60,11877.65,3.21,1062,52.180109,5.991832,18.8,,2
4195,0,60,11879.8,3.19,1062,52.180123,5.99182,18.8,,2
4196,0,60,11881.23,3.11,1062,52.180137,5.991808,18.8,,2
4197,0,60,11882.46,2.97,1062,52.180151,5.991796,18.8,,1
4198,0,60,11885.78,2.66,1063,52.180165,5.991784,18.9,,1
4199,0,60,11887.22,2.34,1063,52.180181,5.991772,18.9,,2
4200,0,60,11889.18,2.06,1063,52.180197,5.991758,18.9,,2
4201,0,60,11892.76,1.94,1063,52.180216,5.991744,18.9,,2
4202,0,60,11894.38,1.88,1063,52.180236,5.991728,18.9,,2
4203,0,60,11895.94,1.75,1064,52.180256,5.991711,18.9,,2
4204,0,60,11898.37,1.66,1064,52.180277,5.991693,19.0,,1
4205,0,60,11899.77,1.61,1064,52.180297,5.991675,19.0,,3
4206,0,60,11901.39,1.55,1064,52.180314,5.991658,19.0,,3
4207,0,60,11903.05,1.55,1064,52.180328,5.991642,19.0,,2
4208,0,60,11904.24,1.62,1064,52.18034,5.991626,19.0,,1
4209,0,60,11904.58,1.62,1064,52.180353,5.991608,19.0,,1
4210,0,60,11906.77,1.62,1065,52.180368,5.991589,19.0,,0
4211,0,60,11909.45,1.63,1065,52.180386,5.991567,19.0,,0
4212,0,60,11911.85,1.63,1065,52.180408,5.991542,19.0,,2
4213,0,60,11917.34,1.63,1066,52.180432,5.991516,19.0,,1
4214,0,60,11920.08,1.64,1066,52.180457,5.991489,19.0,,1
4215,0,60,11922.68,1.64,1066,52.180482,5.991462,19.0,,2
4216,0,60,11926.04,1.65,1066,52.180507,5.991436,18.9,,1
4217,0,60,11933.16,1.66,1067,52.180531,5.99141,18.9,,2
4218,0,60,11935.94,1.66,1067,52.180555,5.991386,18.9,,1
4219,0,60,11939.18,1.67,1067,52.180578,5.991362,18.9,,2
4220,0,60,11941.59,1.69,1068,52.1806,5.991338,18.8,,3
4221,0,60,11946.28,1.72,1068,52.180622,5.991315,18.8,,2
4222,0,60,11948.83,1.79,1068,52.180643,5.991293,18.8,,1
4223,0,60,11951.35,1.89,1069,52.180664,5.99127,18.7,,2
4224,0,60,11957.42,2.01,1069,52.180685,5.991248,18.7,,3
4225,0,60,11959.88,2.29,1069,52.180706,5.991226,18.6,,2
4226,0,60,11962.54,2.4,1070,52.180726,5.991205,18.6,,2
4227,0,60,11965.57,2.45,1070,52.180746,5.991182,18.5,,2
4228,0,60,11967.68,2.48,1070,52.180767,5.99116,18.5,,2
4229,0,60,11967.68,2.51,1070,52.180787,5.991138,18.4,,2
4230,0,60,11967.68,2.53,1070,52.180808,5.991115,18.4,,1
4231,0,60,11969.85,2.61,1070,52.180829,5.991092,18.3,,1
4232,0,60,11972.83,2.52,1071,52.180849,5.991068,18.2,,3
4233,0,60,11975.71,2.54,1071,52.18087,5.991045,18.2,,2
4234,0,60,11978.9,2.55,1071,52.18089,5.991022,18.1,,1
4235,0,60,11981.96,2.53,1072,52.180911,5.990999,18.0,,2
4236,0,60,11984.94,2.54,1072,52.180931,5.990976,17.9,,2
4237,0,60,11987.62,2.56,1072,52.180951,5.990953,17.8,,2
4238,0,60,11990.81,2.56,1072,52.180971,5.990931,17.8,,2
4239,0,60,11991.73,2.59,1072,52.18099,5.990909,17.7,,2
4240,0,60,11994.49,2.59,1073,52.18101,5.990887,17.6,,0
4241,0,61,11997.14,2.58,1073,52.181029,5.990865,17.6,,1
4242,0,61,11999.29,2.59,1073,52.181048,5.990844,17.5,,2
